user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,raw_timestamp,email,username,price,status,store_id
66,2025-05-21,North,Furniture,93.98,Mumbai,22,Basic,2025-05-21 10:33:00,user66@mail.com,user_66,,Completed,104
121,2025-02-26,East,Furniture,539.09,Mumbai,55,Premium,2025-02-26 01:42:00,user121@mail.com,user_121,,Completed,102
234,2025-03-09,North,Electronics,895.16,Jaipur,34,Basic,2025-03-09 00:04:00,user234@mail.com,user_234,280.74,Pending,104
249,2025-02-05,West,Books,603.12,Pune,22,Premium,2025-02-05 00:26:00,user249@mail.com,user_249,,Cancelled,105
134,2025-06-21,South,Grocery,204.64,Delhi,30,Basic,2025-06-21 04:09:00,user134@mail.com,user_134,8.83,Pending,105
122,2025-05-13,South,Grocery,381.7,Mumbai,51,Premium,2025-05-13 04:38:00,user122@mail.com,user_122,,Cancelled,101
125,2025-01-11,South,Electronics,855.03,Pune,41,Premium,2025-01-11 02:18:00,user125@mail.com,user_125,5.66,,103
236,2025-02-05,East,Clothing,549.81,Pune,37,Basic,2025-02-05 11:41:00,user236@mail.com,,111.45,Completed,105
58,2025-06-15,North,Furniture,872.19,Bengaluru,41,Free,2025-06-15 20:26:00,user58@mail.com,user_58,84.61,Pending,102
285,2025-05-11,South,Electronics,41.75,Pune,37,Free,2025-05-11 17:29:00,user285@mail.com,user_285,126.13,Cancelled,105
175,2025-02-28,South,Clothing,607.26,Mumbai,17,Free,2025-02-28 04:54:00,user175@mail.com,user_175,236.75,Completed,104
259,2025-05-22,South,Electronics,661.89,Mumbai,53,Premium,2025-05-22 13:33:00,user259@mail.com,,357.47,Cancelled,105
156,2025-03-15,West,Clothing,285.49,Hyderabad,59,Free,2025-03-15 10:05:00,user156@mail.com,user_156,,Completed,105
120,2025-06-14,North,Grocery,175.72,Pune,24,Premium,2025-06-14 14:04:00,user120@mail.com,user_120,204.41,Cancelled,104
157,2025-06-21,West,Books,202.59,Chennai,59,Free,2025-06-21 00:30:00,user157@mail.com,user_157,334.5,Cancelled,103
231,2025-01-28,West,Furniture,318.8,Jaipur,56,Basic,2025-01-28 18:01:00,user231@mail.com,user_231,,Pending,104
156,2025-02-09,West,Clothing,978.24,Pune,33,Basic,2025-02-09 06:40:00,user156@mail.com,user_156,325.62,Pending,102
287,2025-03-13,West,Books,38.96,Bengaluru,53,Premium,2025-03-13 00:29:00,user287@mail.com,user_287,421.32,Completed,102
43,2025-06-25,East,Clothing,556.66,Delhi,43,Free,2025-06-25 03:48:00,user43@mail.com,user_43,210.64,Pending,105
154,2025-05-11,East,Electronics,460.69,Hyderabad,51,Premium,2025-05-11 08:05:00,user154@mail.com,user_154,267.08,Completed,104
294,2025-06-22,South,Furniture,251.76,Mumbai,27,Basic,2025-06-22 10:01:00,user294@mail.com,user_294,245.71,Pending,105
43,2025-01-10,North,Electronics,138.87,Kolkata,36,Free,2025-01-10 02:16:00,user43@mail.com,user_43,330.89,Completed,103
173,2025-02-24,East,Electronics,299.67,Jaipur,27,Free,2025-02-24 13:27:00,user173@mail.com,user_173,233.06,Pending,103
282,2025-06-27,North,Grocery,332.2,Jaipur,33,Premium,2025-06-27 15:17:00,user282@mail.com,user_282,8.23,Completed,103
264,2025-01-17,North,Clothing,299.36,Chennai,21,Free,2025-01-17 12:26:00,user264@mail.com,user_264,131.94,Pending,103
288,2025-02-15,South,Electronics,795.07,Delhi,28,Premium,2025-02-15 09:02:00,,user_288,437.24,Cancelled,105
100,2025-02-14,East,Clothing,164.45,Pune,37,Premium,2025-02-14 03:51:00,user100@mail.com,user_100,249.83,Completed,105
218,2025-04-10,South,Furniture,533.28,Bengaluru,24,Premium,2025-04-10 03:33:00,user218@mail.com,user_218,309.04,,105
99,2025-02-03,South,Clothing,199.1,Bengaluru,51,Basic,2025-02-03 15:36:00,user99@mail.com,user_99,188.79,Pending,105
34,2025-06-06,East,Books,378.14,Jaipur,30,Basic,2025-06-06 05:33:00,user34@mail.com,,242.36,Pending,103
285,2025-02-08,West,Furniture,739.58,Pune,19,Premium,2025-02-08 02:43:00,user285@mail.com,user_285,228.45,Completed,103
174,2025-03-04,South,Books,749.62,Kolkata,51,Premium,2025-03-04 19:58:00,user174@mail.com,user_174,272.33,Cancelled,102
114,2025-01-10,South,Electronics,135.93,Bengaluru,31,Premium,2025-01-10 04:38:00,user114@mail.com,user_114,224.31,Cancelled,103
132,2025-03-02,West,Grocery,510.17,Pune,24,Free,2025-03-02 14:31:00,user132@mail.com,user_132,307.36,Cancelled,105
183,2025-03-04,East,Electronics,556.23,Pune,19,Premium,2025-03-04 11:53:00,user183@mail.com,user_183,155.71,Cancelled,102
106,2025-01-06,South,Books,123.66,Bengaluru,26,Premium,2025-01-06 05:30:00,user106@mail.com,user_106,182.47,Completed,103
82,2025-06-21,East,Grocery,343.96,Delhi,17,Free,2025-06-21 09:02:00,user82@mail.com,user_82,5.5,Completed,103
175,2025-01-12,South,Books,40.71,Chennai,48,Free,2025-01-12 14:01:00,user175@mail.com,user_175,131.42,Cancelled,103
118,2025-04-19,South,Grocery,22,Mumbai,40,Basic,2025-04-19 03:56:00,user118@mail.com,user_118,249.54,,104
105,2025-06-25,West,Books,453.66,Bengaluru,46,Basic,2025-06-25 11:55:00,user105@mail.com,user_105,,,105
28,2025-05-05,South,Electronics,283.59,Bengaluru,51,Basic,2025-05-05 17:18:00,user28@mail.com,user_28,331.33,Cancelled,101
298,2025-06-23,West,Books,963.92,Kolkata,41,Premium,2025-06-23 01:41:00,user298@mail.com,user_298,87.81,Completed,103
25,2025-03-16,East,Books,714.42,Jaipur,33,Free,2025-03-16 22:55:00,user25@mail.com,user_25,125.33,Pending,105
244,2025-05-14,East,Furniture,261.77,Jaipur,52,Free,2025-05-14 11:35:00,user244@mail.com,user_244,399.97,,101
12,2025-05-06,South,Books,345.66,Pune,30,Free,2025-05-06 17:50:00,user12@mail.com,user_12,279.41,Pending,103
261,2025-04-11,West,Grocery,908.95,Bengaluru,45,Premium,2025-04-11 18:08:00,user261@mail.com,user_261,103.22,Cancelled,105
262,2025-05-11,South,Grocery,454.84,Delhi,56,Basic,2025-05-11 04:54:00,user262@mail.com,user_262,119.96,Pending,102
234,2025-04-15,West,Books,403.18,Bengaluru,49,Free,2025-04-15 04:14:00,user234@mail.com,user_234,,,104
208,2025-01-09,North,Books,268.79,Delhi,26,Basic,2025-01-09 12:04:00,user208@mail.com,user_208,371.34,Pending,102
295,2025-05-05,South,Electronics,741.85,Mumbai,53,Premium,2025-05-05 06:55:00,user295@mail.com,user_295,485.66,Pending,103
24,2025-05-09,North,Clothing,18.01,Hyderabad,16,Free,2025-05-09 13:10:00,user24@mail.com,user_24,,Cancelled,103
130,2025-03-29,North,Furniture,679.38,Jaipur,48,Basic,2025-03-29 09:05:00,user130@mail.com,user_130,434.49,,103
3,2025-04-26,North,Clothing,497.1,Jaipur,29,Premium,2025-04-26 19:03:00,user3@mail.com,user_3,272.94,Pending,105
162,2025-04-28,West,Grocery,148.1,Mumbai,37,Basic,2025-04-28 21:00:00,user162@mail.com,user_162,107.33,Completed,101
288,2025-05-18,West,Electronics,178.96,Jaipur,30,Basic,2025-05-18 05:46:00,user288@mail.com,user_288,328.78,Pending,102
283,2025-06-14,West,Clothing,689.68,Bengaluru,25,Free,2025-06-14 22:15:00,user283@mail.com,user_283,355.25,,104
252,2025-02-11,West,Clothing,880.85,Jaipur,60,Basic,2025-02-11 13:39:00,user252@mail.com,user_252,65.21,,105
55,2025-06-14,South,Grocery,814.83,Mumbai,20,Basic,2025-06-14 03:49:00,user55@mail.com,user_55,194.29,Completed,101
254,2025-04-20,East,Electronics,537.98,Jaipur,38,Basic,2025-04-20 09:39:00,user254@mail.com,user_254,94.9,Pending,101
194,2025-04-22,West,Books,508.35,Mumbai,39,Basic,2025-04-22 17:22:00,user194@mail.com,user_194,163.24,Pending,103
153,2025-03-17,West,Grocery,55.72,Jaipur,59,Free,2025-03-17 19:58:00,user153@mail.com,user_153,300.11,Pending,101
92,2025-02-27,East,Grocery,700.51,Chennai,44,Premium,2025-02-27 09:02:00,user92@mail.com,user_92,187.4,Cancelled,104
12,2025-06-25,West,Clothing,826.08,Jaipur,32,Basic,2025-06-25 04:49:00,user12@mail.com,user_12,454.86,Pending,104
35,2025-03-02,West,Furniture,96.81,Delhi,37,Basic,2025-03-02 11:25:00,user35@mail.com,user_35,152.25,,102
40,2025-03-10,South,Books,416.5,Delhi,35,Premium,2025-03-10 08:05:00,user40@mail.com,,405.52,Pending,104
208,2025-06-28,South,Books,135.8,Pune,53,Basic,2025-06-28 02:44:00,user208@mail.com,user_208,472.64,Pending,103
75,2025-02-15,West,Grocery,29.2,Kolkata,36,Premium,2025-02-15 16:44:00,user75@mail.com,user_75,36.78,Completed,104
210,2025-01-15,West,Electronics,333.65,Jaipur,37,Basic,2025-01-15 20:01:00,user210@mail.com,user_210,6.62,,104
30,2025-01-06,East,Books,221.64,Pune,30,Basic,2025-01-06 05:32:00,user30@mail.com,user_30,487.16,Cancelled,104
76,2025-05-10,West,Electronics,59.45,Delhi,28,Basic,2025-05-10 11:37:00,user76@mail.com,user_76,236.43,Cancelled,103
253,2025-05-13,East,Grocery,686.65,Pune,53,Premium,2025-05-13 01:24:00,user253@mail.com,user_253,236.32,Cancelled,103
147,2025-04-01,West,Electronics,162.96,Bengaluru,45,Premium,2025-04-01 15:40:00,user147@mail.com,user_147,492.86,Cancelled,104
87,2025-02-12,South,Furniture,74.7,Jaipur,20,Premium,2025-02-12 05:59:00,user87@mail.com,user_87,,Pending,101
274,2025-04-28,West,Furniture,418.43,Chennai,45,Basic,2025-04-28 12:23:00,user274@mail.com,user_274,319.61,Cancelled,102
253,2025-01-01,North,Grocery,862.1,Delhi,23,Free,2025-01-01 00:26:00,user253@mail.com,user_253,235.4,Pending,105
86,2025-01-10,North,Books,628.36,Bengaluru,54,Basic,2025-01-10 18:49:00,user86@mail.com,user_86,163.34,Cancelled,101
267,2025-01-30,South,Electronics,741.91,Delhi,40,Free,2025-01-30 04:47:00,user267@mail.com,user_267,146.03,Pending,103
279,2025-06-19,East,Furniture,749.25,Delhi,45,Basic,2025-06-19 06:11:00,user279@mail.com,user_279,282.27,Pending,105
252,2025-01-19,East,Furniture,148.35,Delhi,18,Premium,2025-01-19 20:22:00,user252@mail.com,,496.97,Cancelled,105
70,2025-02-20,East,Grocery,623.37,Bengaluru,45,Free,2025-02-20 21:45:00,user70@mail.com,user_70,77.59,Completed,105
298,2025-05-16,South,Grocery,896.54,Jaipur,20,Basic,2025-05-16 19:59:00,user298@mail.com,,34.93,,105
12,2025-04-06,East,Furniture,119.14,Chennai,38,Basic,2025-04-06 07:36:00,,user_12,98.74,Cancelled,103
261,2025-05-28,North,Furniture,851.63,Bengaluru,20,Basic,2025-05-28 15:46:00,user261@mail.com,user_261,107.19,,103
95,2025-02-17,East,Electronics,544.14,Bengaluru,43,Basic,2025-02-17 00:31:00,,user_95,497.62,Cancelled,104
92,2025-03-25,South,Clothing,765.98,Mumbai,53,Free,2025-03-25 15:33:00,user92@mail.com,user_92,316.98,Completed,102
210,2025-01-09,South,Furniture,613.02,Mumbai,21,Basic,2025-01-09 17:42:00,user210@mail.com,user_210,411.88,,101
35,2025-02-18,North,Clothing,431.49,Pune,36,Basic,2025-02-18 23:51:00,user35@mail.com,user_35,134.58,Completed,101
221,2025-06-24,North,Furniture,909,Delhi,31,Free,2025-06-24 17:50:00,user221@mail.com,user_221,419.25,Completed,105
266,2025-02-15,East,Furniture,647.3,Pune,57,Free,2025-02-15 03:45:00,user266@mail.com,user_266,162.51,Completed,104
105,2025-06-22,South,Furniture,219.7,Delhi,60,Basic,2025-06-22 09:46:00,user105@mail.com,user_105,116.44,,101
77,2025-01-25,South,Clothing,747.12,Delhi,55,Free,2025-01-25 10:40:00,user77@mail.com,user_77,49.14,Pending,105
134,2025-01-13,West,Electronics,458.83,Kolkata,41,Premium,2025-01-13 21:51:00,user134@mail.com,user_134,336.48,Pending,103
236,2025-04-19,North,Clothing,372.31,Delhi,21,Premium,2025-04-19 21:06:00,user236@mail.com,user_236,10.93,Pending,103
112,2025-04-25,East,Electronics,806.43,Hyderabad,16,Free,2025-04-25 00:28:00,user112@mail.com,user_112,260.24,Completed,104
155,2025-01-05,West,Grocery,55.53,Mumbai,37,Free,2025-01-05 16:03:00,user155@mail.com,user_155,,Pending,105
118,2025-04-21,East,Books,731.99,Delhi,55,Premium,2025-04-21 20:54:00,user118@mail.com,user_118,400.22,Cancelled,104
117,2025-04-05,North,Electronics,764.4,Pune,52,Basic,2025-04-05 23:39:00,user117@mail.com,user_117,103.36,Cancelled,103
227,2025-03-08,North,Books,704.46,Chennai,59,Premium,2025-03-08 06:34:00,user227@mail.com,user_227,384.19,Completed,102
188,2025-04-05,West,Electronics,452.94,Jaipur,23,Premium,2025-04-05 22:52:00,user188@mail.com,,182.42,Cancelled,103
196,2025-05-24,South,Electronics,16.64,Chennai,35,Free,2025-05-24 20:45:00,user196@mail.com,user_196,113.08,Completed,105
100,2025-05-08,West,Books,388.83,Pune,50,Free,2025-05-08 05:39:00,user100@mail.com,user_100,109.05,Pending,102
82,2025-06-09,North,Grocery,80.94,Jaipur,46,Basic,2025-06-09 13:07:00,user82@mail.com,user_82,463.2,Completed,104
298,2025-03-07,West,Books,283.56,Jaipur,31,Premium,2025-03-07 16:11:00,user298@mail.com,user_298,487.27,Pending,102
90,2025-01-23,North,Clothing,442.5,Jaipur,37,Basic,2025-01-23 23:52:00,user90@mail.com,user_90,96.39,Completed,103
229,2025-05-15,West,Grocery,46.32,Jaipur,20,Premium,2025-05-15 17:16:00,user229@mail.com,user_229,284.89,Cancelled,103
22,2025-06-27,East,Clothing,79.76,Chennai,44,Basic,2025-06-27 07:23:00,user22@mail.com,user_22,199.14,Completed,103
203,2025-05-02,West,Grocery,67.81,Kolkata,54,Premium,2025-05-02 19:43:00,user203@mail.com,user_203,,Pending,102
243,2025-02-10,North,Books,878.19,Delhi,26,Free,2025-02-10 06:17:00,user243@mail.com,user_243,279.61,Pending,104
278,2025-04-07,West,Electronics,979.51,Pune,39,Basic,2025-04-07 01:12:00,user278@mail.com,user_278,407.52,Pending,102
102,2025-03-28,West,Electronics,963.07,Jaipur,17,Free,2025-03-28 09:21:00,user102@mail.com,user_102,117.63,Pending,105
258,2025-05-27,South,Furniture,761.68,Mumbai,53,Premium,2025-05-27 09:15:00,user258@mail.com,user_258,328.56,Cancelled,101
267,2025-02-05,North,Furniture,763.69,Mumbai,19,Basic,2025-02-05 16:43:00,user267@mail.com,user_267,,Cancelled,104
63,2025-04-13,West,Clothing,730.45,Pune,50,Basic,2025-04-13 00:22:00,user63@mail.com,user_63,63.8,Cancelled,105
155,2025-02-28,West,Clothing,623.62,Pune,38,Free,2025-02-28 16:35:00,user155@mail.com,user_155,111.4,,102
234,2025-02-20,East,Grocery,256.82,Jaipur,34,Premium,2025-02-20 13:04:00,user234@mail.com,user_234,88.17,,104
57,2025-02-16,South,Electronics,487.24,Jaipur,21,Free,2025-02-16 06:25:00,user57@mail.com,user_57,5.87,,104
219,2025-06-20,West,Grocery,597.05,Mumbai,30,Basic,2025-06-20 22:49:00,user219@mail.com,user_219,214.21,Pending,104
84,2025-04-12,South,Grocery,463.09,Kolkata,25,Free,2025-04-12 07:51:00,user84@mail.com,user_84,34.22,Pending,101
48,2025-03-15,West,Grocery,51.36,Delhi,25,Free,2025-03-15 20:34:00,user48@mail.com,user_48,331.19,Cancelled,102
278,2025-05-19,South,Electronics,217.01,Mumbai,43,Basic,2025-05-19 03:23:00,user278@mail.com,user_278,303.92,Pending,101
109,2025-06-22,West,Grocery,986.82,Jaipur,25,Free,2025-06-22 19:31:00,user109@mail.com,user_109,394.51,Cancelled,103
61,2025-06-08,North,Furniture,111.65,Pune,18,Basic,2025-06-08 09:24:00,user61@mail.com,,,Pending,102
181,2025-04-22,North,Furniture,329.45,Jaipur,49,Free,2025-04-22 01:54:00,user181@mail.com,,267.3,Pending,101
25,2025-06-22,North,Books,463.75,Mumbai,53,Premium,2025-06-22 04:01:00,,,32.92,Completed,104
111,2025-05-01,North,Furniture,204.31,Jaipur,57,Free,2025-05-01 17:19:00,user111@mail.com,user_111,290.58,Pending,105
233,2025-02-05,South,Furniture,404.68,Pune,31,Free,2025-02-05 02:43:00,user233@mail.com,user_233,,Cancelled,102
146,2025-04-04,West,Books,379.12,Pune,55,Premium,2025-04-04 08:17:00,user146@mail.com,,60.39,,103
122,2025-02-06,West,Grocery,131.05,Delhi,39,Premium,2025-02-06 14:54:00,user122@mail.com,user_122,99.01,Cancelled,103
202,2025-06-27,West,Clothing,547.01,Bengaluru,58,Basic,2025-06-27 13:19:00,user202@mail.com,user_202,304.17,,101
261,2025-04-16,South,Grocery,288.63,Mumbai,55,Premium,2025-04-16 15:31:00,user261@mail.com,user_261,212.21,Pending,104
250,2025-05-07,West,Grocery,264.64,Jaipur,59,Basic,2025-05-07 09:27:00,,user_250,9.22,Completed,105
218,2025-05-02,South,Clothing,482.24,Jaipur,57,Premium,2025-05-02 02:14:00,user218@mail.com,user_218,213.45,Cancelled,101
14,2025-01-06,South,Books,161.89,Jaipur,22,Premium,2025-01-06 23:39:00,user14@mail.com,user_14,,Completed,104
236,2025-06-04,North,Electronics,575.97,Jaipur,50,Basic,2025-06-04 15:56:00,user236@mail.com,user_236,105.92,Cancelled,103
297,2025-03-12,North,Books,191.31,Delhi,28,Basic,2025-03-12 02:43:00,user297@mail.com,user_297,494.69,Pending,104
143,2025-04-15,East,Clothing,58.21,Delhi,16,Premium,2025-04-15 08:38:00,user143@mail.com,user_143,311.81,Cancelled,104
201,2025-04-26,West,Grocery,141.93,Mumbai,51,Free,2025-04-26 09:43:00,user201@mail.com,user_201,136.8,Completed,102
299,2025-04-13,West,Furniture,30.25,Delhi,41,Premium,2025-04-13 05:07:00,user299@mail.com,user_299,301.6,Completed,102
237,2025-03-11,North,Clothing,116.3,Delhi,23,Free,2025-03-11 12:33:00,user237@mail.com,user_237,393.59,Pending,102
276,2025-02-22,South,Clothing,703.06,Jaipur,35,Basic,2025-02-22 17:22:00,user276@mail.com,user_276,301.24,Completed,101
25,2025-05-24,East,Books,182.81,Jaipur,51,Basic,2025-05-24 01:57:00,user25@mail.com,user_25,282.06,,103
52,2025-05-13,West,Electronics,122.09,Delhi,29,Premium,2025-05-13 18:53:00,user52@mail.com,user_52,345.88,Cancelled,105
249,2025-02-10,South,Electronics,638.51,Bengaluru,45,Premium,2025-02-10 18:45:00,user249@mail.com,user_249,,Completed,102
47,2025-02-22,North,Clothing,566.66,Mumbai,39,Free,2025-02-22 12:11:00,user47@mail.com,user_47,381.38,Pending,104
156,2025-02-19,South,Electronics,968.24,Chennai,18,Basic,2025-02-19 13:41:00,user156@mail.com,,12.73,Completed,105
215,2025-02-19,North,Grocery,168.61,Bengaluru,39,Free,2025-02-19 23:21:00,,user_215,,Pending,102
180,2025-06-06,North,Clothing,900.92,Mumbai,32,Basic,2025-06-06 01:16:00,user180@mail.com,user_180,92.15,Cancelled,103
14,2025-02-25,West,Electronics,482.03,Jaipur,28,Premium,2025-02-25 06:29:00,user14@mail.com,user_14,,,102
154,2025-06-11,North,Grocery,687.79,Jaipur,38,Premium,2025-06-11 08:34:00,user154@mail.com,user_154,411.98,,101
228,2025-02-01,West,Books,342.86,Hyderabad,33,Free,2025-02-01 07:05:00,user228@mail.com,user_228,358.96,Cancelled,101
154,2025-04-19,North,Books,240.05,Delhi,28,Premium,2025-04-19 18:06:00,user154@mail.com,user_154,,Completed,104
153,2025-01-01,East,Books,612.82,Kolkata,60,Premium,2025-01-01 13:11:00,user153@mail.com,user_153,432.24,Pending,103
87,2025-06-22,South,Grocery,151.49,Pune,56,Free,2025-06-22 20:25:00,user87@mail.com,user_87,121.78,Pending,102
282,2025-03-26,West,Furniture,318.48,Delhi,58,Premium,2025-03-26 18:27:00,user282@mail.com,user_282,495.59,Cancelled,104
157,2025-02-04,North,Electronics,495.48,Kolkata,16,Free,2025-02-04 23:40:00,user157@mail.com,user_157,,Cancelled,103
69,2025-03-24,North,Clothing,736.75,Mumbai,60,Premium,2025-03-24 10:42:00,user69@mail.com,user_69,401.35,Cancelled,105
187,2025-02-22,West,Books,972.37,Jaipur,19,Premium,2025-02-22 15:22:00,user187@mail.com,user_187,241.6,Pending,105
177,2025-06-06,South,Clothing,919.18,Delhi,21,Free,2025-06-06 09:43:00,user177@mail.com,,25.33,Completed,103
180,2025-01-13,West,Electronics,292.86,Bengaluru,35,Free,2025-01-13 03:06:00,user180@mail.com,user_180,254.63,Completed,104
292,2025-05-25,East,Books,740.21,Delhi,23,Premium,2025-05-25 22:29:00,user292@mail.com,user_292,333.59,Completed,103
80,2025-06-20,South,Clothing,240.79,Mumbai,25,Premium,2025-06-20 10:36:00,user80@mail.com,user_80,316.99,Cancelled,104
262,2025-04-01,North,Books,700.6,Delhi,41,Basic,2025-04-01 19:09:00,user262@mail.com,user_262,126.44,Completed,103
147,2025-04-28,East,Clothing,598.36,Mumbai,23,Premium,2025-04-28 23:37:00,user147@mail.com,user_147,449.93,Pending,101
154,2025-05-23,South,Books,391.17,Kolkata,57,Basic,2025-05-23 21:09:00,user154@mail.com,user_154,69.64,Pending,104
128,2025-01-08,South,Clothing,520.21,Kolkata,25,Premium,2025-01-08 19:08:00,user128@mail.com,user_128,306.03,Cancelled,105
239,2025-06-25,East,Clothing,137.68,Delhi,22,Basic,2025-06-25 11:42:00,user239@mail.com,user_239,430.84,Completed,104
286,2025-04-21,South,Furniture,26.49,Delhi,40,Basic,2025-04-21 13:33:00,user286@mail.com,,329.25,Cancelled,105
193,2025-03-23,East,Grocery,972.18,Mumbai,18,Free,2025-03-23 00:16:00,user193@mail.com,user_193,341.83,Completed,105
230,2025-06-28,West,Books,390.04,Chennai,42,Basic,2025-06-28 09:21:00,user230@mail.com,,26.31,Completed,104
247,2025-06-21,West,Books,11.66,Jaipur,54,Premium,2025-06-21 03:04:00,user247@mail.com,user_247,444.1,Completed,104
121,2025-02-04,East,Books,808.53,Kolkata,52,Premium,2025-02-04 20:50:00,user121@mail.com,user_121,494.37,Pending,103
288,2025-03-18,South,Electronics,538.9,Delhi,48,Premium,2025-03-18 21:14:00,user288@mail.com,user_288,314.4,Cancelled,104
258,2025-06-15,South,Grocery,713,Jaipur,27,Free,2025-06-15 17:40:00,user258@mail.com,user_258,76.82,,101
95,2025-02-09,South,Electronics,570.38,Chennai,39,Free,2025-02-09 05:38:00,user95@mail.com,user_95,88.46,Pending,101
260,2025-02-07,North,Grocery,781.48,Jaipur,18,Free,2025-02-07 16:10:00,user260@mail.com,user_260,84.6,Completed,105
276,2025-02-26,West,Clothing,973.55,Bengaluru,25,Premium,2025-02-26 09:57:00,user276@mail.com,user_276,57.65,Cancelled,105
74,2025-04-19,North,Clothing,669.08,Bengaluru,32,Premium,2025-04-19 07:31:00,user74@mail.com,user_74,424.89,Cancelled,101
274,2025-02-14,North,Books,226,Chennai,60,Free,2025-02-14 16:03:00,user274@mail.com,user_274,342.29,Pending,103
16,2025-06-10,East,Books,40.01,Delhi,20,Basic,2025-06-10 07:38:00,user16@mail.com,user_16,393.48,Cancelled,104
234,2025-06-02,East,Books,694.41,Delhi,27,Free,2025-06-02 16:37:00,user234@mail.com,,493.25,Cancelled,105
296,2025-03-15,North,Clothing,237.69,Pune,56,Free,2025-03-15 11:01:00,user296@mail.com,user_296,80.71,Cancelled,101
217,2025-01-10,South,Furniture,199.76,Mumbai,52,Premium,2025-01-10 19:03:00,user217@mail.com,user_217,113.27,Pending,104
234,2025-03-23,West,Furniture,420.5,Jaipur,21,Free,2025-03-23 04:03:00,user234@mail.com,user_234,361.86,Cancelled,104
123,2025-01-01,North,Grocery,373.23,Pune,52,Premium,2025-01-01 17:36:00,user123@mail.com,user_123,480.76,Pending,105
85,2025-04-03,South,Clothing,710.18,Bengaluru,27,Free,2025-04-03 10:59:00,user85@mail.com,user_85,108.65,Pending,103
95,2025-06-30,South,Furniture,944.21,Jaipur,32,Premium,2025-06-30 23:45:00,user95@mail.com,user_95,423.53,,102
102,2025-05-13,North,Electronics,89.58,Mumbai,37,Free,2025-05-13 09:01:00,user102@mail.com,user_102,309.31,,101
284,2025-01-01,South,Electronics,450.72,Kolkata,18,Basic,2025-01-01 05:22:00,,user_284,45.73,Cancelled,103
218,2025-01-27,West,Grocery,419.48,Pune,29,Basic,2025-01-27 10:05:00,user218@mail.com,user_218,185.71,,102
157,2025-02-25,West,Books,908.24,Pune,41,Premium,2025-02-25 21:00:00,user157@mail.com,user_157,296.4,Pending,102
122,2025-05-22,North,Furniture,731.22,Pune,50,Basic,2025-05-22 20:07:00,user122@mail.com,user_122,67.3,Pending,103
213,2025-01-02,East,Furniture,148.23,Jaipur,22,Premium,2025-01-02 23:26:00,user213@mail.com,user_213,265.08,Cancelled,105
241,2025-02-11,West,Books,211.89,Jaipur,45,Basic,2025-02-11 22:34:00,user241@mail.com,user_241,134.36,Pending,101
124,2025-01-29,North,Grocery,635.91,Mumbai,47,Premium,2025-01-29 08:08:00,user124@mail.com,user_124,207.92,Cancelled,102
293,2025-05-03,North,Grocery,78.38,Delhi,28,Premium,2025-05-03 02:50:00,user293@mail.com,user_293,74.95,Completed,104
223,2025-06-08,East,Electronics,496.96,Delhi,47,Basic,2025-06-08 02:43:00,user223@mail.com,user_223,281.83,Completed,104
263,2025-05-18,South,Clothing,282.41,Jaipur,37,Premium,2025-05-18 16:07:00,user263@mail.com,user_263,369.73,Cancelled,101
107,2025-02-12,North,Furniture,216.83,Jaipur,57,Free,2025-02-12 01:32:00,user107@mail.com,user_107,72.68,Pending,101
266,2025-01-19,West,Books,718.45,Mumbai,55,Basic,2025-01-19 18:53:00,,user_266,213.64,Cancelled,104
171,2025-01-02,South,Furniture,284.27,Mumbai,16,Premium,2025-01-02 08:52:00,,user_171,442.07,Completed,105
223,2025-01-28,West,Furniture,923.71,Pune,41,Free,2025-01-28 20:17:00,user223@mail.com,user_223,282.64,Pending,105
78,2025-02-26,North,Books,953.17,Pune,17,Free,2025-02-26 01:56:00,user78@mail.com,,489.01,Pending,103
100,2025-05-09,East,Grocery,506.99,Bengaluru,54,Basic,2025-05-09 06:22:00,user100@mail.com,user_100,248.31,Cancelled,104
249,2025-04-29,East,Grocery,535.27,Chennai,25,Free,2025-04-29 20:17:00,user249@mail.com,user_249,141.3,Cancelled,105
264,2025-04-13,East,Books,315.38,Mumbai,21,Free,2025-04-13 04:45:00,user264@mail.com,user_264,433.35,Completed,105
247,2025-06-07,East,Grocery,768.99,Mumbai,50,Free,2025-06-07 19:40:00,user247@mail.com,user_247,37.93,Cancelled,105
257,2025-06-06,North,Electronics,161.06,Bengaluru,34,Premium,2025-06-06 02:40:00,user257@mail.com,user_257,263.93,Completed,101
14,2025-04-27,South,Books,283.79,Hyderabad,39,Premium,2025-04-27 09:50:00,user14@mail.com,user_14,428.02,Pending,104
208,2025-01-27,East,Furniture,133.86,Mumbai,19,Free,2025-01-27 12:46:00,user208@mail.com,user_208,167.2,Completed,105
91,2025-06-13,East,Furniture,275.34,Pune,55,Basic,2025-06-13 17:35:00,user91@mail.com,user_91,321.26,Completed,104
283,2025-04-21,North,Books,233.4,Delhi,19,Premium,2025-04-21 16:10:00,user283@mail.com,user_283,216.2,Pending,101
292,2025-01-01,West,Books,111.22,Hyderabad,27,Free,2025-01-01 16:05:00,user292@mail.com,user_292,450.46,Completed,103
76,2025-06-24,North,Grocery,42.94,Hyderabad,55,Basic,2025-06-24 12:25:00,user76@mail.com,user_76,410.58,,101
112,2025-03-27,East,Furniture,155.02,Bengaluru,56,Basic,2025-03-27 23:22:00,user112@mail.com,user_112,56.72,Pending,101
